id,title,actors,director,genres,keywords,soup
330770,Evolution,"['maxbrebant', 'roxaneduran', 'julie-marieparmentier']",lucilehadzihalilovic,"['mystery', 'drama', 'horror']","['nurse', 'sea', 'beach']",maxbrebant roxaneduran julie-marieparmentier mystery drama horror nurse sea beach lucilehadzihalilovic
9433,The Edge,"['alecbaldwin', 'anthonyhopkins', 'ellemacpherson']",leetamahori,"['action', 'adventure', 'drama']","['photographer', 'grizzlybear', 'wilderness']",alecbaldwin anthonyhopkins ellemacpherson action adventure drama photographer grizzlybear wilderness leetamahori
19959,Surrogates,"['brucewillis', 'radhamitchell', 'rosamundpike']",jonathanmostow,"['action', 'sciencefiction', 'thriller']","['clone', 'dystopia']",brucewillis radhamitchell rosamundpike action sciencefiction thriller clone dystopia jonathanmostow
11973,Thirteen Days,"['kevincostner', 'brucegreenwood', 'stevenculp']",rogerdonaldson,"['drama', 'thriller']","['usapresident', 'atomicbomb', 'johnf.kennedy']",kevincostner brucegreenwood stevenculp drama thriller usapresident atomicbomb johnf.kennedy rogerdonaldson
11228,Daylight,"['sylvesterstallone', 'amybrenneman', 'viggomortensen']",robcohen,"['action', 'adventure', 'thriller']","['taxi', 'newjersey', 'helicopter']",sylvesterstallone amybrenneman viggomortensen action adventure thriller taxi newjersey helicopter robcohen
77951,Walking With Dinosaurs,"['charlierowe', 'justinlong', 'karlurban']",barrycook,"['animation', 'family', 'adventure']","['dinosaur', '3d']",charlierowe justinlong karlurban animation family adventure dinosaur 3d barrycook
5491,Battlefield Earth,"['johntravolta', 'barrypepper', 'forestwhitaker']",rogerchristian,"['action', 'sciencefiction', 'war']","['basedonnovel', 'post-apocalyptic', 'dystopia']",johntravolta barrypepper forestwhitaker action sciencefiction war basedonnovel post-apocalyptic dystopia rogerchristian
10715,Looney Tunes: Back in Action,"['brendanfraser', 'jennaelfman', 'stevemartin']",joedante,"['animation', 'comedy', 'family']","['spy', 'duck', 'bunny']",brendanfraser jennaelfman stevemartin animation comedy family spy duck bunny joedante
10197,Nine,"['judidench', 'danielday-lewis', 'marioncotillard']",robmarshall,"['drama', 'music', 'romance']","['memory', 'sidewalkcafe', 'roomkey']",judidench danielday-lewis marioncotillard drama music romance memory sidewalkcafe roomkey robmarshall
9562,Timeline,"['paulwalker', ""franceso'connor"", 'gerardbutler']",richarddonner,"['action', 'adventure', 'sciencefiction']","['professor', 'timetravel', 'quantummechanics']",paulwalker franceso'connor gerardbutler action adventure sciencefiction professor timetravel quantummechanics richarddonner
9922,The Postman,"['kevincostner', 'willpatton', 'oliviawilliams']",kevincostner,"['drama', 'adventure']","['usa', 'post', 'postman']",kevincostner willpatton oliviawilliams drama adventure usa post postman kevincostner
9447,Babe: Pig in the City,"['jamescromwell', 'marystein', 'mickeyrooney']",georgemiller,"['adventure', 'comedy', 'drama']","['piggybank', 'shortageofmoney', 'pig']",jamescromwell marystein mickeyrooney adventure comedy drama piggybank shortageofmoney pig georgemiller
274854,The Last Witch Hunter,"['vindiesel', 'roseleslie', 'elijahwood']",breckeisner,"['fantasy', 'action', 'adventure']","['newyork', 'witch', 'uprising']",vindiesel roseleslie elijahwood fantasy action adventure newyork witch uprising breckeisner
8870,Red Planet,"['valkilmer', 'carrie-annemoss', 'benjaminbratt']",antonyhoffman,"['thriller', 'action', 'sciencefiction']","['mars', 'future', 'astronaut']",valkilmer carrie-annemoss benjaminbratt thriller action sciencefiction mars future astronaut antonyhoffman
9992,Arthur and the Invisibles,"['freddiehighmore', 'miafarrow', 'roncrawford']",lucbesson,"['adventure', 'fantasy', 'animation']","['grandfathergrandsonrelationship', 'wretch', 'treasurehunt']",freddiehighmore miafarrow roncrawford adventure fantasy animation grandfathergrandsonrelationship wretch treasurehunt lucbesson
36970,Oceans,"['piercebrosnan', 'jacquesperrin', 'riemiyazawa']",jacquesperrin,"['documentary', 'family']","['ocean', 'sea', 'fish']",piercebrosnan jacquesperrin riemiyazawa documentary family ocean sea fish jacquesperrin
10077,A Sound of Thunder,"['heikemakatsch', 'arminrohde', 'davidoyelowo']",peterhyams,"['thriller', 'sciencefiction', 'adventure']","['dyinganddeath', 'timetravel', 'romance']",heikemakatsch arminrohde davidoyelowo thriller sciencefiction adventure dyinganddeath timetravel romance peterhyams
76649,Pompeii,"['kitharington', 'carrie-annemoss', 'emilybrowning']",paulw.s.anderson,"['action', 'adventure', 'history']","['gladiator', 'arena', 'gladiatorfight']",kitharington carrie-annemoss emilybrowning action adventure history gladiator arena gladiatorfight paulw.s.anderson
293644,Top Cat Begins,"['jasonharris', 'davidhoffman', 'billlobley']",andréscouturier,"['comedy', 'animation']",['3d'],jasonharris davidhoffman billlobley comedy animation 3d andréscouturier
453,A Beautiful Mind,"['russellcrowe', 'edharris', 'jenniferconnelly']",ronhoward,"['drama', 'romance']","['individual', 'schizophrenia', 'massachusetts']",russellcrowe edharris jenniferconnelly drama romance individual schizophrenia massachusetts ronhoward
8587,The Lion King,"['jonathantaylorthomas', 'matthewbroderick', 'jamesearljones']",rogerallers,"['family', 'animation', 'drama']","['lossofparents', 'wildboar', 'uncle']",jonathantaylorthomas matthewbroderick jamesearljones family animation drama lossofparents wildboar uncle rogerallers
72545,Journey 2: The Mysterious Island,"['dwaynejohnson', 'joshhutcherson', 'kristindavis']",bradpeyton,"['adventure', 'action', 'sciencefiction']","['mission', 'mysteriousisland', 'missingperson']",dwaynejohnson joshhutcherson kristindavis adventure action sciencefiction mission mysteriousisland missingperson bradpeyton
109451,Cloudy with a Chance of Meatballs 2,"['billhader', 'annafaris', 'jamescaan']",codycameron,"['animation', 'family', 'comedy']","['inventor', 'food', 'scientist']",billhader annafaris jamescaan animation family comedy inventor food scientist codycameron
9533,Red Dragon,"['anthonyhopkins', 'edwardnorton', 'ralphfiennes']",brettratner,"['crime', 'thriller', 'horror']","['psychopath', 'serialkiller', 'fbiagent']",anthonyhopkins edwardnorton ralphfiennes crime thriller horror psychopath serialkiller fbiagent brettratner
2023,Hidalgo,"['viggomortensen', 'zuleikharobinson', 'omarsharif']",joejohnston,"['western', 'adventure']","['horserace', 'horse', 'racehorse']",viggomortensen zuleikharobinson omarsharif western adventure horserace horse racehorse joejohnston
71880,Jack and Jill,"['adamsandler', 'katieholmes', 'alpacino']",dennisdugan,['comedy'],['duringcreditsstinger'],adamsandler katieholmes alpacino comedy duringcreditsstinger dennisdugan
584,2 Fast 2 Furious,"['paulwalker', 'tyresegibson', 'evamendes']",johnsingleton,"['action', 'crime', 'thriller']","['miami', 'carrace', 'sportscar']",paulwalker tyresegibson evamendes action crime thriller miami carrace sportscar johnsingleton
309809,The Little Prince,"['jeffbridges', 'rachelmcadams', 'paulrudd']",markosborne,"['adventure', 'animation', 'fantasy']","['philosophy', 'utopia', 'airplane']",jeffbridges rachelmcadams paulrudd adventure animation fantasy philosophy utopia airplane markosborne
4858,The Invasion,"['nicolekidman', 'danielcraig', 'jeremynortham']",oliverhirschbiegel,"['sciencefiction', 'thriller']","['remake', 'alien', 'escape']",nicolekidman danielcraig jeremynortham sciencefiction thriller remake alien escape oliverhirschbiegel
17711,The Adventures of Rocky & Bullwinkle,"['renerusso', 'jasonalexander', 'piperperabo']",desmcanuff,"['action', 'adventure', 'animation']","['adventure', 'cartoon', 'comedy']",renerusso jasonalexander piperperabo action adventure animation adventure cartoon comedy desmcanuff
328111,The Secret Life of Pets,"['louisc.k.', 'ericstonestreet', 'kevinhart']",chrisrenaud,"['animation', 'family']","['pet', 'bunny', 'anthropomorphism']",louisc.k. ericstonestreet kevinhart animation family pet bunny anthropomorphism chrisrenaud
8698,The League of Extraordinary Gentlemen,"['seanconnery', 'petawilson', 'shanewest']",stephennorrington,"['fantasy', 'action', 'thriller']","['savingtheworld', 'vampire', 'bite']",seanconnery petawilson shanewest fantasy action thriller savingtheworld vampire bite stephennorrington
93456,Despicable Me 2,"['stevecarell', 'kristenwiig', 'benjaminbratt']",pierrecoffin,"['animation', 'comedy', 'family']","['secretagent', 'bakery', 'fallinginlove']",stevecarell kristenwiig benjaminbratt animation comedy family secretagent bakery fallinginlove pierrecoffin
602,Independence Day,"['willsmith', 'billpullman', 'jeffgoldblum']",rolandemmerich,"['action', 'adventure', 'sciencefiction']","['spacecraft', 'patriotism', 'countdown']",willsmith billpullman jeffgoldblum action adventure sciencefiction spacecraft patriotism countdown rolandemmerich
330,The Lost World: Jurassic Park,"['jeffgoldblum', 'juliannemoore', 'petepostlethwaite']",stevenspielberg,"['adventure', 'action', 'sciencefiction']","['exoticisland', 'dna', 'paleontology']",jeffgoldblum juliannemoore petepostlethwaite adventure action sciencefiction exoticisland dna paleontology stevenspielberg
953,Madagascar,"['benstiller', 'chrisrock', 'davidschwimmer']",ericdarnell,"['family', 'animation']","['lion', 'hippopotamus', 'giraffe']",benstiller chrisrock davidschwimmer family animation lion hippopotamus giraffe ericdarnell
9693,Children of Men,"['cliveowen', 'michaelcaine', 'juliannemoore']",alfonsocuarón,"['drama', 'action', 'thriller']","['policestate', 'hippie', 'rebel']",cliveowen michaelcaine juliannemoore drama action thriller policestate hippie rebel alfonsocuarón
36657,X-Men,"['patrickstewart', 'hughjackman', 'ianmckellen']",bryansinger,"['adventure', 'action', 'sciencefiction']","['mutant', 'marvelcomic', 'superhero']",patrickstewart hughjackman ianmckellen adventure action sciencefiction mutant marvelcomic superhero bryansinger
8909,Wanted,"['angelinajolie', 'jamesmcavoy', 'morganfreeman']",timurbekmambetov,"['action', 'thriller', 'crime']","['assassin', 'lossoffather', 'secretsociety']",angelinajolie jamesmcavoy morganfreeman action thriller crime assassin lossoffather secretsociety timurbekmambetov
9802,The Rock,"['seanconnery', 'nicolascage', 'edharris']",michaelbay,"['action', 'adventure', 'thriller']","['sanfrancisco', 'fbi', 'gasattack']",seanconnery nicolascage edharris action adventure thriller sanfrancisco fbi gasattack michaelbay
950,Ice Age: The Meltdown,"['rayromano', 'johnleguizamo', 'denisleary']",carlossaldanha,"['animation', 'family', 'comedy']","['mammoth', 'sloth', 'iceage']",rayromano johnleguizamo denisleary animation family comedy mammoth sloth iceage carlossaldanha
1824,50 First Dates,"['adamsandler', 'drewbarrymore', 'robschneider']",petersegal,"['comedy', 'romance']","['dejavu', 'amnesia', 'hawaii']",adamsandler drewbarrymore robschneider comedy romance dejavu amnesia hawaii petersegal
2976,Hairspray,"['johntravolta', 'michellepfeiffer', 'christopherwalken']",adamshankman,"['family', 'comedy', 'music']","['races', 'dream', 'dance']",johntravolta michellepfeiffer christopherwalken family comedy music races dream dance adamshankman
11026,Exorcist: The Beginning,"['stellanskarsgård', 'izabellascorupco', ""jamesd'arcy""]",rennyharlin,"['horror', 'mystery', 'thriller']","['secret', 'obsession', 'exorcism']",stellanskarsgård izabellascorupco jamesd'arcy horror mystery thriller secret obsession exorcism rennyharlin
332,Inspector Gadget,"['matthewbroderick', 'ruperteverett', 'joelyfisher']",davidkellogg,"['action', 'adventure', 'comedy']",['gadget'],matthewbroderick ruperteverett joelyfisher action adventure comedy gadget davidkellogg
75656,Now You See Me,"['jesseeisenberg', 'markruffalo', 'woodyharrelson']",louisleterrier,"['thriller', 'crime']","['paris', 'bank', 'secret']",jesseeisenberg markruffalo woodyharrelson thriller crime paris bank secret louisleterrier
38365,Grown Ups,"['adamsandler', 'salmahayek', 'mariabello']",dennisdugan,['comedy'],"['overweight', 'swing', 'foot']",adamsandler salmahayek mariabello comedy overweight swing foot dennisdugan
594,The Terminal,"['tomhanks', 'catherinezeta-jones', 'stanleytucci']",stevenspielberg,"['comedy', 'drama']","['newyork', 'airport', 'marriageproposal']",tomhanks catherinezeta-jones stanleytucci comedy drama newyork airport marriageproposal stevenspielberg
15189,Hotel for Dogs,"['emmaroberts', 'jaket.austin', 'doncheadle']",thorfreudenthal,"['comedy', 'family']","['adoption', 'puppy', 'pitbull']",emmaroberts jaket.austin doncheadle comedy family adoption puppy pitbull thorfreudenthal
11678,Vertical Limit,"[""chriso'donnell"", 'robintunney', 'billpaxton']",martincampbell,"['action', 'adventure', 'thriller']","['himalaya', 'pakistan', 'climbing']",chriso'donnell robintunney billpaxton action adventure thriller himalaya pakistan climbing martincampbell
6538,Charlie Wilson's War,"['tomhanks', 'philipseymourhoffman', 'juliaroberts']",mikenichols,"['comedy', 'drama', 'history']","['washingtond.c.', 'alcohol', 'cia']",tomhanks philipseymourhoffman juliaroberts comedy drama history washingtond.c. alcohol cia mikenichols
10555,Shark Tale,"['willsmith', 'robertdeniro', 'renéezellweger']",vickyjenson,"['animation', 'action', 'comedy']","['fish', 'hero', 'missionofmurder']",willsmith robertdeniro renéezellweger animation action comedy fish hero missionofmurder vickyjenson
1125,Dreamgirls,"['jamiefoxx', 'beyoncéknowles', 'eddiemurphy']",billcondon,['drama'],"['musicrecord', 'manager', 'blackpeople']",jamiefoxx beyoncéknowles eddiemurphy drama musicrecord manager blackpeople billcondon
4551,Be Cool,"['johntravolta', 'umathurman', 'vincevaughn']",f.garygray,"['comedy', 'crime']","['baseballbat', 'widow', 'recordingcontract']",johntravolta umathurman vincevaughn comedy crime baseballbat widow recordingcontract f.garygray
612,Munich,"['ericbana', 'danielcraig', 'ciaránhinds']",stevenspielberg,"['drama', 'action', 'history']","['paris', 'assassination', 'israel']",ericbana danielcraig ciaránhinds drama action history paris assassination israel stevenspielberg
9567,Tears of the Sun,"['brucewillis', 'monicabellucci', 'colehauser']",antoinefuqua,"['action', 'drama', 'war']","['u.s.army', 'nigeria', 'president']",brucewillis monicabellucci colehauser action drama war u.s.army nigeria president antoinefuqua
37821,Killers,"['katherineheigl', 'ashtonkutcher', 'tomselleck']",robertluketic,"['action', 'comedy', 'thriller']",['assassin'],katherineheigl ashtonkutcher tomselleck action comedy thriller assassin robertluketic
203801,The Man from U.N.C.L.E.,"['henrycavill', 'armiehammer', 'aliciavikander']",guyritchie,"['comedy', 'action', 'adventure']","['spy', 'coldwar', 'remake']",henrycavill armiehammer aliciavikander comedy action adventure spy coldwar remake guyritchie
2539,Spanglish,"['adamsandler', 'téaleoni', 'pazvega']",jamesl.brooks,['comedy'],"['upperclass', 'mother', 'singleparent']",adamsandler téaleoni pazvega comedy upperclass mother singleparent jamesl.brooks
9297,Monster House,"['ryannewman', 'stevebuscemi', 'mitchelmusso']",gilkenan,"['animation', 'comedy', 'family']","['monster', 'secret', 'toy']",ryannewman stevebuscemi mitchelmusso animation comedy family monster secret toy gilkenan
